Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
2564000	-4972.496741450274	-4923.030143012177	-49.46659843809748	85.350102065298	10.824449252979463	1.2820116729130964	1.5289598688348338	53.575332973184544	-4923.030143012177
2565000	-4970.747475665764	-4929.965306761922	-40.78216890384188	73.39950320597887	10.587169570786456	1.2448128009499175	1.4934421271975398	53.355669968509645	-4929.965306761922
2566000	-4974.599823898381	-4926.222692471762	-48.37713142661963	108.89659559204412	10.21599672093706	1.2519169610762384	1.5092431291129322	53.21143382937846	-4926.222692471762
2567000	-4981.451420924756	-4925.502229597531	-55.949191327225066	145.9225108810601	11.227913977460275	1.280416882354849	1.5197710432805716	53.41644134787907	-4925.502229597531
2568000	-4959.042032353847	-4917.751949411319	-41.29008294252844	185.55669046747346	11.222899891594963	1.2409327752742196	1.4789472560700692	52.75110107356351	-4917.751949411319
2569000	-4955.055592227403	-4916.682537628123	-38.37305459928002	147.63513695868758	11.224470278120462	1.244436244859884	1.4793967369662788	52.49484849118463	-4916.682537628123
2570000	-4962.109439588112	-4921.494651538311	-40.614788049801106	133.9053367215499	11.930056638872642	1.2800614266878174	1.5012623166104662	53.90828157182063	-4921.494651538311
2571000	-4957.095469274002	-4920.611223391373	-36.4842458826301	147.202519448355	11.834192324970012	1.243016840536113	1.4745772546435958	52.74922514471325	-4920.611223391373
2572000	-4955.139826049824	-4918.952635352978	-36.18719069684562	144.75051716567089	12.129480592998135	1.265810163372102	1.4902075303894944	52.54128769442458	-4918.952635352978
2573000	-4954.641404788666	-4918.116879394835	-36.52452539383006	85.56201859642661	13.029811994283433	1.3367482360290666	1.5388393873313666	54.78248382317401	-4918.116879394835
2574000	-4968.576638286091	-4927.675178651044	-40.9014596350473	112.71594411737956	12.250073949592634	1.3541352038575702	1.5667207474757225	56.46200189037904	-4927.675178651044
2575000	-4960.929613641929	-4920.519179913363	-40.41043372856579	77.76394399839708	12.100983944541118	1.3326396353205618	1.5462382614843442	55.67094195955193	-4920.519179913363
2576000	-4957.9431949867785	-4912.923115369753	-45.02007961702607	91.66117300150923	11.753984343769828	1.352966752007423	1.5753343693317217	56.40423647214337	-4912.923115369753
2577000	-4965.9596043878	-4917.552738984399	-48.40686540340079	64.04777072538724	11.821108339153424	1.3003398779019375	1.506138102738362	54.11059186604317	-4917.552738984399
2578000	-4966.486575744153	-4921.452979878823	-45.03359586533046	58.479118319584074	11.380334636843564	1.3011530565185485	1.5233151679125163	54.690225090932465	-4921.452979878823
2579000	-4964.513215057766	-4915.637719172997	-48.87549588476814	68.82012365479792	11.173975721986722	1.33577202416711	1.564949371626873	55.6685234916449	-4915.637719172997
2580000	-4954.80365669612	-4910.874802684153	-43.928854011967296	124.81907984169887	12.102907556488942	1.349867730111857	1.5651724011486592	56.09552863527738	-4910.874802684153
2581000	-4957.863528326108	-4917.806446628148	-40.057081697960626	82.11684087178115	11.20206977666673	1.328028264512372	1.556726463600706	55.57019029132273	-4917.806446628148
2582000	-4965.7631911224635	-4914.498822356002	-51.264368766461175	75.95592017064985	11.371289645073114	1.3184818689673965	1.5510664527830973	55.07797268967459	-4914.498822356002
2583000	-4958.993990246979	-4916.94717787024	-42.04681237673865	105.3232777678558	11.834965181934487	1.2948535605849891	1.5158236717736657	54.32650530904508	-4916.94717787024
2584000	-4956.71134190881	-4913.1641983055815	-43.54714360322833	201.7041668876232	12.462562569406506	1.3450130939071439	1.5619720953034264	55.6517066586861	-4913.1641983055815
2585000	-4947.9254780047795	-4914.785764445107	-33.139713559672984	143.73141335151422	12.64410570406459	1.333225452745101	1.5406064677490294	55.36779961858439	-4914.785764445107
2586000	-4962.966481087646	-4919.745883315397	-43.22059777224908	94.38765488774457	13.798335036432322	1.408298291527602	1.6007075744024704	57.20066044913299	-4919.745883315397
2587000	-4953.099932343391	-4919.76672624856	-33.333206094830224	124.10437536199285	14.622750548654615	1.3914140285296552	1.5782389850476046	56.59234755353909	-4919.76672624856
2588000	-4946.043976820522	-4918.772373242158	-27.271603578363965	135.1919884758662	15.17452369722699	1.3921461781185338	1.5692556092667163	56.9250589332145	-4918.772373242158
2589000	-4958.222246671948	-4926.412064207988	-31.810182463959368	136.8337646723379	15.132061867314157	1.3882506308573128	1.5648644688197433	55.50606522619997	-4926.412064207988
2590000	-4945.41103322504	-4916.132578545615	-29.278454679425664	165.6088390371591	14.75582108044073	1.3699218241308133	1.5511468444220824	55.64495257703921	-4916.132578545615
2591000	-4951.484040100153	-4915.874835832292	-35.60920426786073	188.102097684815	14.725487592589857	1.3671056808079587	1.5503524868531413	55.63354608188898	-4915.874835832292
2592000	-4970.567166206893	-4934.522879010046	-36.04428719684625	136.71933603333312	14.905918430427244	1.3446085969771546	1.524839894554192	54.66326314399842	-4934.522879010046
2593000	-4969.0566889735965	-4927.335540790225	-41.72114818337066	132.69517079969833	14.613274195456919	1.324095082269114	1.5049240750668254	53.785823698191145	-4927.335540790225
2594000	-4968.602988762624	-4923.201986159437	-45.401002603186896	138.55303245473144	14.86681238156567	1.3267179475346098	1.507860384053792	54.68382952034284	-4923.201986159437
2595000	-4964.733582990851	-4927.594995818857	-37.138587171994416	156.66173806945545	15.459502950166844	1.3576262394566596	1.540487745364318	55.30301431284022	-4927.594995818857
2596000	-4960.721215402719	-4931.142743400671	-29.578472002048684	191.6033523997315	15.276921308224175	1.351206452135528	1.5335320340059084	55.43020617000942	-4931.142743400671
2597000	-4960.910257842234	-4924.101544326155	-36.80871351607933	116.16286718476435	15.236437525641602	1.3290397813174926	1.5070683419329962	53.66479545341071	-4924.101544326155
2598000	-4967.565248619742	-4928.25538401044	-39.30986460930219	121.50904913831822	15.403801252806488	1.3490448317674386	1.5258585629794827	54.35979308996935	-4928.25538401044
2599000	-4971.6844774433175	-4922.281003845627	-49.403473597689896	61.03871681102932	15.352731460601568	1.327709343435764	1.4909135697970166	52.76778806492873	-4922.281003845627
2600000	-4956.109787401021	-4924.173008675791	-31.936778725230567	116.77672791450149	15.714033932887844	1.305313764529926	1.4684333220752106	52.52701479009053	-4924.173008675791
2601000	-4962.091972379913	-4921.783578800054	-40.30839357985923	150.57450461342302	16.76693880367636	1.3063117087187637	1.4671397342565342	52.55301204196071	-4921.783578800054
2602000	-4956.215699124108	-4923.14151489366	-33.07418423044745	81.59401537515129	17.281231583641368	1.2820643341741695	1.4361796771877497	51.59713697333838	-4923.14151489366
2603000	-4951.265023101898	-4927.470562169886	-23.79446093201171	110.47967334842167	17.827902398025575	1.2760515809943886	1.4318122923922039	51.3672291916317	-4927.470562169886
2604000	-4941.946444963945	-4921.312422544625	-20.634022419320083	108.72964025743939	17.91355351299745	1.2650331235717855	1.4189039244822628	51.20504361117038	-4921.312422544625
2605000	-4952.166583654411	-4918.511563608426	-33.655020045985566	141.8367773055411	18.554933800595304	1.251758781369069	1.4061306734460806	50.2723911365212	-4918.511563608426
2606000	-4945.203736543026	-4915.951182045394	-29.252554497632435	114.30152254708342	19.363852999968483	1.2754815192135474	1.4149801093430525	51.271218215618354	-4915.951182045394
2607000	-4944.925272338159	-4925.8854999353925	-19.03977240276591	94.31367330562149	19.378737778940188	1.2664061547108245	1.4023343420788985	51.35498833593831	-4925.8854999353925
2608000	-4942.358278249119	-4917.926882343379	-24.43139590574051	128.01523698879288	19.632816851074104	1.2753601035258157	1.4103807130646202	50.871638712673224	-4917.926882343379
2609000	-4954.611314197026	-4922.021720681649	-32.58959351537735	149.6045283719979	19.032648859665557	1.3142764945569645	1.452879599006226	52.74026313836202	-4922.021720681649
2610000	-4943.3682179734415	-4922.1804300712865	-21.187787902154675	156.2200367735762	19.01292033725419	1.3146637817699287	1.4541826123435906	53.17274519506016	-4922.1804300712865
2611000	-4945.238928473631	-4923.982321571057	-21.256606902573935	157.8340090089252	19.993575296656836	1.3690517366268509	1.5054339921979052	54.98213977645532	-4923.982321571057
2612000	-4941.614446687272	-4925.313978576107	-16.300468111165614	203.6984676358363	19.851970898319987	1.3941591286264705	1.5348872186273612	55.866892864869634	-4925.313978576107
2613000	-4938.032089022054	-4913.457358337399	-24.57473068465473	141.8912375320313	18.994346134833645	1.3811856500458226	1.5231254851253342	55.21032912816069	-4913.457358337399
2614000	-4948.070123871303	-4918.018926456791	-30.05119741451185	142.68505250690484	18.618897902782233	1.3749190178415074	1.52580318629236	54.51165432794318	-4918.018926456791
2615000	-4957.1549017862335	-4924.8744789233815	-32.28042286285176	89.51771379200159	17.253644938207227	1.3659013124265746	1.5182451544797755	54.39752592448271	-4924.8744789233815
2616000	-4957.0532189874875	-4917.986869229739	-39.06634975774918	83.7780678310108	17.584695973188634	1.3555821383953777	1.5055852168154875	54.02492924574921	-4917.986869229739
2617000	-4952.441377893353	-4928.038823291682	-24.402554601671383	134.4471023426788	16.45153084865277	1.306833328021738	1.472938069820134	53.4198920374826	-4928.038823291682
2618000	-4947.4413453214065	-4917.438721050238	-30.002624271168376	154.79160810293075	16.563312178499633	1.2980161465194402	1.4659731608615454	52.71255745246424	-4917.438721050238
2619000	-4954.96599532571	-4922.237079734702	-32.728915591007215	123.1058228721894	16.05467332888468	1.312515960725857	1.4816852704255143	53.285915004569176	-4922.237079734702
2620000	-4943.27887003748	-4923.218716993595	-20.060153043885457	125.918613643811	15.236699914495837	1.3462217580319704	1.526134426654735	55.89169233756553	-4923.218716993595
2621000	-4956.806833644701	-4925.999387443002	-30.807446201699236	153.58012551674136	15.903588982694364	1.3760586790789218	1.5539079395667408	55.87429249442231	-4925.999387443002
2622000	-4955.437839862341	-4918.7587574212375	-36.679082441103716	135.65887855274863	15.610959915260288	1.369076025389383	1.5455732130359259	55.390717514737716	-4918.7587574212375
2623000	-4945.0495642997075	-4918.458358322161	-26.591205977546572	121.9685154101096	15.947518105573211	1.3355337573774926	1.5089902354715987	53.82727774314461	-4918.458358322161
2624000	-4961.375749631441	-4920.581336879022	-40.79441275241878	87.02700657547994	15.36592223292221	1.2985297789209462	1.472996909214587	52.65408741713582	-4920.581336879022
2625000	-4964.409661358373	-4927.606510851891	-36.80315050648296	93.6058382272323	15.472740800114249	1.2878537243962564	1.460650767236888	51.62546191304594	-4927.606510851891
2626000	-4965.716014845525	-4922.228253468831	-43.487761376693655	118.9515216175167	14.567376637102756	1.3214976497585327	1.5076070721778974	52.98485908984206	-4922.228253468831
2627000	-4959.897944398363	-4921.777118233691	-38.12082616467127	101.844510059027	15.482621866910698	1.368139720738754	1.5436708829664603	55.5154125636092	-4921.777118233691
2628000	-4959.616550881856	-4925.252611177826	-34.36393970403005	179.62258972667283	15.62107016590262	1.46793535366071	1.645853297375559	59.36993205663436	-4925.252611177826
2629000	-4950.52587748904	-4922.5658013160755	-27.960076172963927	163.44670333283904	14.869322783912393	1.4442864337106536	1.6315139099601517	58.88886323654364	-4922.5658013160755
2630000	-4953.492321876046	-4923.087065295545	-30.40525658050163	208.8306901341769	15.154905778536355	1.4276102301507054	1.6140311548276425	58.5429023650549	-4923.087065295545
2631000	-4960.1624450111085	-4921.220744026192	-38.941700984917034	134.05442553567167	14.194841674653476	1.4433857991689967	1.630962992803292	58.153540842053424	-4921.220744026192
2632000	-4954.292780168335	-4920.73591751451	-33.556862653824744	116.36964826322735	14.390152367397118	1.391725443992716	1.5757405235273247	55.67375147980844	-4920.73591751451
2633000	-4956.607781399861	-4915.160318313498	-41.447463086363584	98.92427895670491	14.589584550860401	1.3900418940808312	1.5722377849945273	56.126038378465445	-4915.160318313498
2634000	-4948.516691750631	-4915.653435969907	-32.863255780724316	83.98195629850872	14.836849419911832	1.3642577392586706	1.5437700617675354	55.89438598188032	-4915.653435969907
2635000	-4954.189528893931	-4924.343848279591	-29.845680614340452	111.60325018068733	15.18482934871488	1.3718907419080808	1.5536004077646182	56.00141682613363	-4924.343848279591
2636000	-4956.7148648733	-4916.6267694248945	-40.088095448405575	174.65456299885025	15.158367551583742	1.3697437807748865	1.5462004980811477	55.91853636663495	-4916.6267694248945
2637000	-4954.867488972723	-4921.698604038636	-33.16888493408593	93.59235146876055	14.98271943747499	1.306568586545197	1.4792730681274127	53.97486064140362	-4921.698604038636
2638000	-4955.704248632025	-4922.25287501174	-33.451373620285594	106.46504910295745	15.391211019476739	1.2301947827780326	1.4019896270463759	49.96820372575546	-4922.25287501174
2639000	-4960.999819726476	-4922.938125039506	-38.061694686969716	140.02920575270574	15.823137837108687	1.2299926296317591	1.4029864987906466	50.06142328949547	-4922.938125039506
2640000	-4959.010078652693	-4924.027919197691	-34.982159455001934	128.86689555478833	15.64310195795887	1.249360727742207	1.4185720119041312	50.71356652914798	-4924.027919197691
2641000	-4950.7671777248515	-4928.87946581256	-21.887711912291334	155.0102975690608	15.54287218964087	1.2779501968362752	1.4525477248645304	52.97406616103847	-4928.87946581256
2642000	-4955.819992427549	-4932.678447905362	-23.141544522186052	248.98271164723596	15.037333941116396	1.289873388369181	1.4696178020340411	54.013430805896945	-4932.678447905362
2643000	-4953.349100157924	-4931.003815765606	-22.345284392317698	77.91924925898286	14.653152067669403	1.2934471301135864	1.4679282235438418	53.255777184061635	-4931.003815765606
2644000	-4949.444599116563	-4928.076165343012	-21.368433773550947	257.2910653673827	14.454231846893274	1.3000416664606642	1.484153221631136	53.76449765620309	-4928.076165343012
2645000	-4961.013020916529	-4926.8447395620215	-34.168281354507855	237.16138116565676	15.980799357019096	1.3141419421762564	1.487963276686136	53.54521184757782	-4926.8447395620215
2646000	-4951.666620441163	-4918.555132277586	-33.111488163576695	64.27681463025895	15.608263580785046	1.304351912530172	1.4655061301336838	52.76838654448208	-4918.555132277586
2647000	-4958.193750333268	-4923.201812000468	-34.99193833280036	128.0655499861961	16.224676517624573	1.3611257722236434	1.5273710453866505	54.37364029117468	-4923.201812000468
2648000	-4944.876343231282	-4916.344022982813	-28.53232024846907	81.90427395500049	15.046651826736605	1.3095610892789193	1.482905983147275	53.7328045247973	-4916.344022982813
2649000	-4955.318267890344	-4916.552420244755	-38.76584764558875	64.35940430251692	15.688430172089568	1.3123488765708407	1.4804093791480262	52.65207056705708	-4916.552420244755
2650000	-4954.765490488418	-4920.401288961971	-34.36420152644751	88.15395195643941	14.8526154055877	1.2930689358365963	1.468033822833646	52.135704710678255	-4920.401288961971
2651000	-4959.566741377225	-4920.017107517161	-39.54963386006415	158.19713291091784	15.207898562747303	1.307109715606268	1.489060661909993	53.32510602547427	-4920.017107517161
2652000	-4958.045709626344	-4912.331245169481	-45.71446445686381	170.90578866729894	15.018375920992174	1.285175836232404	1.467502876220492	52.287920935619596	-4912.331245169481
2653000	-4949.944707356895	-4912.331113278017	-37.613594078877775	63.68993018902373	15.760701516663346	1.318470733822384	1.485239292980149	53.203915025379494	-4912.331113278017
2654000	-4957.868661522936	-4916.825956125749	-41.04270539718692	80.76004038633396	16.384191273183415	1.3737301089029441	1.5312989174034155	54.84193803044303	-4916.825956125749
2655000	-4953.958809115662	-4916.051211232848	-37.90759788281446	104.67713264418413	15.909274338670691	1.3617348849132018	1.5311407669680897	53.904293928943254	-4916.051211232848
2656000	-4960.784247376046	-4922.768424640683	-38.01582273536265	135.8660387311833	16.181719415532953	1.3374683289311042	1.503283418445712	53.18674533174479	-4922.768424640683
2657000	-4954.262431583831	-4917.504401274001	-36.75803030983066	125.72013256915857	16.266775050882156	1.3549414480445452	1.520426079267781	53.92602973006048	-4917.504401274001
2658000	-4954.457890549286	-4924.656181912043	-29.801708637243067	100.73519177305319	16.037284575087867	1.399772209034756	1.5631644070804482	56.1245667122134	-4924.656181912043
2659000	-4968.437973324057	-4914.406777124753	-54.03119619930397	87.21141176809623	16.244888522601194	1.4311184841802171	1.5887978904224205	56.32498284329661	-4914.406777124753
2660000	-4963.328726956441	-4927.301267569521	-36.02745938692009	139.44326981565595	16.798499978096256	1.3961971056930877	1.5567570736041454	56.26177501254561	-4927.301267569521
2661000	-4977.794880384046	-4942.261229335328	-35.5336510487189	111.17905882585728	16.54431678605923	1.428524197649327	1.5914066557438429	56.37222462941829	-4942.261229335328
2662000	-4959.136963175172	-4934.933713225894	-24.20324994927833	171.86759088712535	16.581766581233595	1.4317578119046261	1.5928625096588966	57.6984879440112	-4934.933713225894
2663000	-4967.105002526505	-4935.979921050488	-31.1250814760165	110.49992136268885	15.672850598016321	1.4019556300890381	1.5705420669784766	56.27646567897957	-4935.979921050488
2664000	-4951.229670114286	-4930.945084623598	-20.284585490687824	104.38796429645265	14.947860470883084	1.3744627512031784	1.5500850190145115	56.458342540028944	-4930.945084623598
2665000	-4950.924592719122	-4928.261871835049	-22.66272088407395	223.1510589351391	14.73046678359137	1.364326024041554	1.5501762383264397	56.30991509495631	-4928.261871835049
2666000	-4971.463522484146	-4933.217801735424	-38.24572074872206	155.60548456861227	14.53026237520636	1.3342649219014853	1.5206179342593023	54.424448067236426	-4933.217801735424
2667000	-4969.079240218923	-4936.056959907743	-33.0222803111797	135.1659108917974	14.684682087857128	1.3158071599712942	1.5023625188058631	53.74073798877931	-4936.056959907743
2668000	-4974.809704728696	-4929.522681010531	-45.28702371816411	134.02556987543954	13.217432918225125	1.3495258899859477	1.5563658898311976	55.66958305561155	-4929.522681010531
2669000	-4967.200837243643	-4933.6911233570345	-33.50971388660891	157.84468879321645	12.700806585024987	1.3110581865458466	1.5235668839584529	54.77582744628348	-4933.6911233570345
2670000	-4963.757525482627	-4924.137584630916	-39.61994085171112	114.94359203293729	12.140061189379708	1.266101418057649	1.4842242916993553	52.62333377735737	-4924.137584630916
2671000	-4966.567144168365	-4927.367845748932	-39.199298419433426	115.0975306161303	12.407829884711605	1.2799771557964674	1.493137378533673	53.58666818648513	-4927.367845748932
2672000	-4954.439507013329	-4918.731102298558	-35.70840471477119	90.93536725556322	11.97756543819029	1.2772691425372673	1.4960988042337744	53.77043637003733	-4918.731102298558
2673000	-4953.733346467042	-4921.078526591731	-32.65481987531033	143.00697810191966	11.536420574183138	1.2747371351782313	1.509761161556087	54.340615464260225	-4921.078526591731
2674000	-4956.017303108578	-4914.016268880255	-42.00103422832346	103.83982148100094	11.68167617681246	1.2679881868699359	1.4961191972014876	53.29125846451607	-4914.016268880255
2675000	-4956.420892593215	-4910.7724510333355	-45.64844155987954	90.98469380195196	11.150256551963073	1.2807823679645303	1.5201475263254356	53.64809562321092	-4910.7724510333355
2676000	-4956.29135277861	-4912.991086057268	-43.30026672134238	150.9092078996802	11.271608828806116	1.2672785922452119	1.5076746918941304	53.6347686173511	-4912.991086057268
2677000	-4966.370703861199	-4913.339526244472	-53.031177616727526	219.60897296267302	11.26189793282247	1.270693815672333	1.5140670581684925	53.60380025644788	-4913.339526244472
2678000	-4960.092000803115	-4921.729640231058	-38.36236057205785	141.1590611165556	10.996062463613796	1.2616322514043745	1.4998058168488224	53.72038747052854	-4921.729640231058
2679000	-4959.21973739061	-4913.970727896203	-45.24900949440705	90.83217565359637	11.545496352530224	1.285229274146212	1.5193028493944492	53.51102082068026	-4913.970727896203
2680000	-4962.737923468028	-4915.087245359684	-47.65067810834405	101.61388409519363	12.656211261501035	1.3558975980654764	1.5751653401381127	55.60076106863507	-4915.087245359684
2681000	-4959.071571625907	-4917.755926157488	-41.315645468419596	81.78263053659138	12.967604571475562	1.2821494637123816	1.4908393136885567	53.29312711163974	-4917.755926157488
2682000	-4951.526267462183	-4911.946290651841	-39.579976810342025	109.18476515476087	12.805105647128178	1.290500286931559	1.5045911711002369	53.6409728689865	-4911.946290651841
2683000	-4959.629116441614	-4914.827415992806	-44.80170044880835	86.99653807872711	12.561340356991206	1.3679031753704427	1.5812208945111175	56.212082023344685	-4914.827415992806
2684000	-4962.66356265167	-4923.793885405609	-38.869677246061094	175.3012562833521	12.694146722868322	1.4054184345768725	1.6251944607684203	57.22261176581833	-4923.793885405609
2685000	-4967.814551422134	-4924.177877082656	-43.63667433947824	165.8927111206293	13.295321403271588	1.4373026966528766	1.647180420478329	58.481811855971394	-4924.177877082656
2686000	-4963.451545429728	-4927.451497787661	-36.000047642067074	105.3787112102434	12.797512685428254	1.4401141287255206	1.650407643489102	59.209354023345966	-4927.451497787661
2687000	-4968.960993744635	-4926.243250169888	-42.71774357474744	121.17891232699195	13.187692842595537	1.4219013976350157	1.6295830881396907	57.714007956350194	-4926.243250169888
2688000	-4964.496561703426	-4925.219672005507	-39.276889697918925	97.4795177938248	12.098269452690335	1.367406941484092	1.5928447853948278	56.80955421681717	-4925.219672005507
2689000	-4971.223454608808	-4916.432100941955	-54.79135366685386	100.01223165700497	12.554142527431754	1.3967599926830574	1.6147256814232753	56.771906129640286	-4916.432100941955
2690000	-4961.866222101683	-4923.959633242439	-37.90658885924411	85.60821564568593	11.031601597384649	1.398302855624284	1.6443767400722733	59.49658800771202	-4923.959633242439
2691000	-4970.938002072141	-4922.322512322329	-48.61548974981211	152.47307240157681	10.67659236083458	1.358269036702895	1.6108332812767372	57.71694112451515	-4922.322512322329
2692000	-4959.546035578361	-4919.627427387372	-39.91860819098813	105.61846151858647	10.496060089399181	1.3851028455236025	1.63968858994958	58.40278537946596	-4919.627427387372
2693000	-4964.166260621974	-4914.363204796483	-49.80305582549124	134.85384727154772	9.341186334100056	1.3560780962110857	1.6448295524546646	57.97693815740875	-4914.363204796483
2694000	-4973.552048983486	-4917.754143415817	-55.797905567668664	108.66013615406015	9.490118409396075	1.3712972794907095	1.6404831806611602	56.83326474556173	-4917.754143415817
2695000	-4982.910661463455	-4917.987448159356	-64.92321330409864	78.64150797668	10.029181092926986	1.3639619492992665	1.6235807649769303	56.43591858855682	-4917.987448159356
2696000	-4979.224675526124	-4919.269697616402	-59.95497790972263	73.07420712253753	9.7251345743203	1.2823952818887157	1.5475986582272643	54.11309503262583	-4919.269697616402
2697000	-4966.436112820565	-4907.13405119773	-59.30206162283536	107.53593027406195	10.707848942466686	1.3045859888031246	1.5515559008825777	54.254279913311024	-4907.13405119773
2698000	-4970.307249395715	-4916.6981323938235	-53.60911700189198	91.17208154977705	10.568565806845603	1.394722379055034	1.6395872652497498	57.17024924320698	-4916.6981323938235
2699000	-4969.566850281382	-4910.41806217747	-59.14878810391187	83.90369441129631	10.126671999100406	1.4357389952797586	1.7003663536731322	59.490544141464795	-4910.41806217747
2700000	-4959.506633400398	-4913.19627765269	-46.31035574770836	127.47378192559374	10.069895359658206	1.3546216861682336	1.621087985838119	57.58469581527178	-4913.19627765269
2701000	-4949.2308700116055	-4908.037242390526	-41.19362762107887	139.8328323197401	10.041109568507737	1.296868038284788	1.5574236606520906	55.389916148758374	-4908.037242390526
2702000	-4956.765522862796	-4910.149721570503	-46.615801292292915	132.971428200909	10.673312023878614	1.2897770707181961	1.5451496968828755	54.85133533674109	-4910.149721570503
2703000	-4951.047947517037	-4912.606549071466	-38.44139844557067	146.2276274302518	10.845939652676025	1.2674081426661397	1.5118859262001771	54.17569383677707	-4912.606549071466
2704000	-4950.376511780837	-4909.723846009962	-40.652665770875444	133.53560076805482	11.2819186484921	1.261529392985615	1.4973618603342458	53.72555214646798	-4909.723846009962
2705000	-4956.719076514835	-4923.073019794343	-33.64605672049187	166.2879982611761	11.47102269180473	1.2398562532698472	1.467593544238129	52.876421547346304	-4923.073019794343
2706000	-4970.086062374496	-4922.856133138523	-47.22992923597282	130.6732279768087	11.220193902870541	1.272506217966064	1.5030559009762607	53.076641311266876	-4922.856133138523
2707000	-4968.665397381038	-4927.731536698658	-40.93386068238035	99.27726584936458	11.542032828209683	1.2803265665602013	1.5069376053918468	52.88470879646895	-4927.731536698658
2708000	-4950.118198031629	-4907.926936389583	-42.191261642045774	121.88444798574267	12.087877928226161	1.3048805722104007	1.5289558336389744	53.868508855567065	-4907.926936389583
2709000	-4950.668423387624	-4908.686887116904	-41.98153627072076	156.25494398705771	11.470609309048642	1.2800194761102446	1.5182926384754283	53.751026254227696	-4908.686887116904
2710000	-4944.875589653726	-4910.690266148873	-34.185323504853166	348.16955320184445	11.29049817586699	1.2231802999206167	1.4696813534222388	53.2375225784013	-4910.690266148873
2711000	-4948.745392408498	-4916.013425781916	-32.73196662658213	157.76288184272408	11.540656787480515	1.23004381787812	1.458773188270336	52.42842761985122	-4916.013425781916
2712000	-4949.567834062667	-4916.97288951443	-32.594944548237095	170.7416271323911	12.163650122264823	1.2322544655777694	1.4557975627481612	51.75435050694376	-4916.97288951443
2713000	-4941.2946939576195	-4912.60721552542	-28.68747843219988	186.78135651786644	11.37817091828956	1.2151472928805405	1.4531587993477864	52.61291183165711	-4912.60721552542
2714000	-4956.967902735318	-4918.757040159617	-38.21086257570081	208.82395415866563	11.25908863284715	1.207966346470308	1.4510508346035869	52.223874712967955	-4918.757040159617
2715000	-4954.805011753407	-4914.0771434136295	-40.727868339777075	216.7385338195866	10.589349182223186	1.177514567661075	1.4336469399295135	51.08199746704889	-4914.0771434136295
2716000	-4953.7062555901875	-4915.955666862496	-37.75058872769082	171.15862594345225	10.452017518535342	1.1934920031084548	1.4525387336321793	52.32480859912892	-4915.955666862496
2717000	-4957.469175921058	-4919.101212414905	-38.36796350615366	155.00360603795767	10.99759891635447	1.2182485087677926	1.462708523694685	52.4019265741838	-4919.101212414905
2718000	-4959.43062768078	-4913.00313436816	-46.427493312619404	169.18472193604845	10.631602244919698	1.194305157836661	1.4549842252784018	51.105547472936614	-4913.00313436816
2719000	-4962.529295312453	-4916.2377895330865	-46.291505779366176	145.73554062521592	10.204976349158068	1.1953216959489104	1.4627379082486198	52.08022839905946	-4916.2377895330865
2720000	-4965.565330731873	-4918.159630108739	-47.40570062313294	116.44884316899208	9.629516841680998	1.1723212265658822	1.4391859498650275	50.89600682058652	-4918.159630108739
2721000	-4970.335723295401	-4923.650443176109	-46.68528011929246	84.78593641004048	9.89907337286844	1.1566238982692512	1.4144148148157056	50.13628996110633	-4923.650443176109
2722000	-4981.869899195165	-4923.563661457888	-58.30623773727733	106.63938347340837	10.999683559644549	1.3115631050372303	1.552220330859881	55.004239359029015	-4923.563661457888
2723000	-4957.312751852457	-4909.974176621114	-47.33857523134314	127.98052138266051	11.65487401733571	1.3389658031896037	1.5719274499584368	55.6603288150574	-4909.974176621114
2724000	-4960.851532498982	-4917.873370707	-42.97816179198267	89.91404223662691	10.868707375719026	1.298353009783987	1.5297258459195633	54.44567922063153	-4917.873370707
2725000	-4967.650825225968	-4919.508939814791	-48.14188541117715	117.97144913732768	11.694134041682496	1.2922793775208214	1.5140235119351384	53.16066353487824	-4919.508939814791
2726000	-4968.442454996908	-4920.947099179963	-47.495355816945434	102.63910030547653	10.970367152673893	1.2609851014257971	1.5055390153320096	52.85480155214448	-4920.947099179963
2727000	-4963.035983324313	-4925.6894234245165	-37.346559899796816	159.9476632238752	10.6911448642234	1.2575566851150493	1.5073245657612895	54.51313039642654	-4925.6894234245165
2728000	-4966.970652559603	-4920.955272062745	-46.01538049685769	182.04389642891766	10.796188526816886	1.2821597748484879	1.5358500662764751	54.63365169509219	-4920.955272062745
2729000	-4983.339721262444	-4930.662298364569	-52.67742289787472	94.29601682476137	10.999060137021033	1.3102989172663382	1.5472069085982778	53.910079714883985	-4930.662298364569
2730000	-4980.709813276459	-4929.352942395331	-51.35687088112751	122.4668243008941	9.755000575926665	1.2560446611456109	1.5145036116660702	53.31211702591256	-4929.352942395331
2731000	-4978.7088536169085	-4932.982631961226	-45.72622165568317	133.60891063514086	9.74484634535943	1.2542035915132939	1.5328207302824703	54.2470055828571	-4932.982631961226
2732000	-4983.145631762861	-4934.807196647055	-48.33843511580582	117.61847050458704	10.222821982220722	1.2750078417643982	1.5400729649317306	54.064291167826426	-4934.807196647055
2733000	-4980.886055707795	-4937.929843205498	-42.956212502296935	119.04840545577939	10.451315592616275	1.2708448710404847	1.5272509799444343	54.42727875303419	-4937.929843205498
