Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
1827000	-4815.15007747407	-4712.057835539443	-103.09224193462713	52.07267204442464	4.546767126600772	1.2764381530871256	1.800148824848801	50.80307729939565	-4712.057835539443
1828000	-4807.113135559898	-4707.355323994325	-99.75781156557333	55.01312408403433	4.382345264950632	1.225840960858255	1.7661922354946498	49.41927908467111	-4707.355323994325
1829000	-4810.233727040532	-4711.826462619576	-98.40726442095615	64.17576780231637	3.8539566900660245	1.2277014237004176	1.8497565610622657	52.41827636650173	-4711.826462619576
1830000	-4811.18760778758	-4711.035338892453	-100.15226889512681	70.29867676783267	3.984893816056095	1.2423301071016557	1.8435513405554524	51.96099101323328	-4711.035338892453
1831000	-4814.746644734174	-4711.387540950911	-103.3591037832632	58.95979063816145	4.246849918994061	1.2333245558581014	1.8268176224874633	50.53440271738224	-4711.387540950911
1832000	-4820.021950088158	-4717.768668224231	-102.25328186392618	54.21389247842725	4.384216116730829	1.2333245558581014	1.8022782734643776	49.42929409789947	-4717.768668224231
1833000	-4808.623172882997	-4703.878377114412	-104.74479576858539	33.35679511397676	4.315256060063134	1.2333245558581014	1.7835442038551161	49.72669914574379	-4703.878377114412
1834000	-4816.498869665875	-4711.146853844215	-105.35201582165932	52.80390706973429	4.609172976231678	1.268854262093748	1.798869541283338	48.08581079964811	-4711.146853844215
1835000	-4815.008135449147	-4711.342061381242	-103.66607406790476	37.1788381948863	4.340383695989448	1.268854262093748	1.7786488040889326	48.523741049308384	-4711.342061381242
1836000	-4811.7255310855735	-4710.428566870999	-101.29696421457449	63.162529035889186	4.214055016347753	1.286363863963393	1.852011475152969	52.06727430765454	-4710.428566870999
1837000	-4803.549229157479	-4705.940563727987	-97.6086654294926	38.537023895026195	4.641094792082612	1.3082170278029532	1.8079056852635027	51.28894133123343	-4705.940563727987
1838000	-4810.834094177622	-4713.662533015551	-97.17156116207148	66.68299699834934	4.583136109260885	1.3082170278029532	1.8440728010910794	52.590014226038804	-4713.662533015551
1839000	-4807.305259318231	-4706.522193884837	-100.78306543339367	39.54483361777111	4.583136109260885	1.2976987150086035	1.8153019573340683	50.64970304251937	-4706.522193884837
1840000	-4824.85176283563	-4719.532883034661	-105.31887980097001	77.49184856814502	3.8179001548876257	1.2976987150086035	1.914323532259425	53.96801552050293	-4719.532883034661
1841000	-4813.731430743097	-4708.91568528767	-104.81574545542625	34.24661512997879	4.072322665698642	1.2372521267312284	1.7915770220642862	49.53376212292407	-4708.91568528767
1842000	-4809.528492978051	-4704.66921543403	-104.85927754402147	65.51801879148383	4.369865476455068	1.2464190054440119	1.7913207713707	49.05959801626492	-4704.66921543403
1843000	-4813.413077857883	-4708.16544701562	-105.24763084226325	40.267767035691456	4.10795120572963	1.2464190054440119	1.7680680888966989	49.891034348396396	-4708.16544701562
1844000	-4809.056822247626	-4715.174336312242	-93.88248593538368	88.99287831282781	5.507713774353174	1.307584378285038	1.7532606907259214	52.978333731648675	-4715.174336312242
1845000	-4805.52335459307	-4709.643238531862	-95.88011606120725	49.00176502497343	5.102515783574342	1.307584378285038	1.778136793529523	51.17163547378472	-4709.643238531862
1846000	-4816.272421038958	-4715.971785970061	-100.30063506889636	47.61123838235177	4.679941704322119	1.306569083935906	1.8027727346272966	51.50464647088625	-4715.971785970061
1847000	-4818.766044374151	-4717.901875181682	-100.86416919246838	50.92925336800296	4.616470451960116	1.3071765624278895	1.8210017434792463	51.998255490467	-4717.901875181682
1848000	-4806.458326497247	-4706.939247412026	-99.5190790852213	75.21827344413654	4.94448533843501	1.3071765624278895	1.8235901946858168	51.566163403404545	-4706.939247412026
1849000	-4809.963041455847	-4714.889561342611	-95.07348011323538	54.711485201083	5.019543215148679	1.3071765624278895	1.7820239365536172	50.31319985435706	-4714.889561342611
1850000	-4805.441039827447	-4707.8396443173315	-97.60139551011498	61.43862374499163	5.274783375772735	1.3071765624278895	1.7673214248768983	50.14699926752272	-4707.8396443173315
1851000	-4805.969696577742	-4710.99824612949	-94.97145044825184	67.23981825356411	5.383415882481657	1.3071765624278895	1.7662248556991476	49.574479249887005	-4710.99824612949
1852000	-4808.289312329578	-4713.677333741256	-94.61197858832162	36.26710563178625	5.914119770027347	1.3071765624278895	1.7195448531929698	48.82455582221423	-4713.677333741256
1853000	-4812.459306489882	-4718.136714287051	-94.32259220283032	48.66823830994811	5.235052468126939	1.3071765624278895	1.7776704274567008	48.83105068529233	-4718.136714287051
1854000	-4810.770142909688	-4712.715615004468	-98.05452790521926	50.431459484570375	4.803753730965015	1.338951845057519	1.8676160315512356	52.76307997324332	-4712.715615004468
1855000	-4808.437020339815	-4709.999170056967	-98.43785028284793	88.00748930431328	5.505121449062673	1.338951845057519	1.8256269606601316	52.22728644892108	-4709.999170056967
1856000	-4799.549018670913	-4704.7723481560215	-94.77667051489179	67.05850113360574	5.4455458601069076	1.3464741588794793	1.8160444219314553	51.47329098811033	-4704.7723481560215
1857000	-4805.11286895167	-4704.408288751259	-100.70458020041141	84.86694146702266	5.294849236983891	1.3464741588794793	1.8300690431290676	52.91201793882906	-4704.408288751259
1858000	-4803.160461663719	-4706.833885686327	-96.32657597739157	60.932324109636184	5.144084991173984	1.3464741588794793	1.8494517316472838	53.13087344495263	-4706.833885686327
1859000	-4809.085866587951	-4708.380451965879	-100.70541462207234	71.59342330783562	5.0980826983081515	1.3464741588794793	1.8477470021733942	50.79973889791296	-4708.380451965879
1860000	-4806.508891353672	-4709.710857930667	-96.79803342300522	49.00547038732628	5.081832323978234	1.3578907709151993	1.8540078806411848	53.40353212703813	-4709.710857930667
1861000	-4815.0106643755125	-4714.4873881005515	-100.523276274961	55.59637204672992	4.821162283796545	1.3578907709151993	1.8712586813521899	52.43587232696119	-4714.4873881005515
1862000	-4808.315229806191	-4711.993477879674	-96.32175192651742	61.582287494554784	4.641011425036311	1.2729531432037127	1.8260803331585258	49.91331054820499	-4711.993477879674
1863000	-4805.824490578586	-4712.177886703614	-93.64660387497243	61.65035846542938	4.781468439157513	1.2273538263379924	1.7489784645602986	49.35415834522296	-4712.177886703614
1864000	-4803.258432204051	-4705.591743044931	-97.66668915912041	51.28993835406075	4.609016159321428	1.2273538263379924	1.7771741392807077	49.73432094484524	-4705.591743044931
1865000	-4805.911518150522	-4707.753608497508	-98.15790965301363	71.66019670545668	4.356672860372528	1.2570067134742249	1.8218149160095594	51.31447546248211	-4707.753608497508
1866000	-4803.937468113031	-4708.656302699703	-95.2811654133282	59.13893011436392	4.860898981913515	1.2601057682689567	1.7729911423150255	50.9082374127077	-4708.656302699703
1867000	-4821.5300876600395	-4714.725236593775	-106.80485106626469	77.91837141253251	3.99257397033731	1.2601057682689567	1.8641632060820021	50.105356546197356	-4714.725236593775
1868000	-4819.387505342742	-4713.3702090512215	-106.01729629152045	57.31229563302911	3.8429595069548883	1.2815761733383928	1.917698949428516	53.04132858814182	-4713.3702090512215
1869000	-4822.677718168043	-4714.635485188801	-108.04223297924203	84.21475820570528	3.4146684532927276	1.2815761733383928	2.015129495958725	55.02220332081774	-4714.635485188801
1870000	-4824.644572972635	-4719.443380120903	-105.20119285173176	76.88727253989975	3.563054102808927	1.2559506008106271	1.9583914666538431	54.3722615541822	-4719.443380120903
1871000	-4826.400517365681	-4718.609001663907	-107.79151570177363	59.65778076953453	3.2207649217191894	1.2226428496944834	1.93572977145741	52.60648565638414	-4718.609001663907
1872000	-4820.89448803292	-4712.136003352622	-108.75848468029864	59.739492993377986	3.3780664931921285	1.1597261104323557	1.8807624822460185	50.34460404194676	-4712.136003352622
1873000	-4817.201063258532	-4710.510300650446	-106.69076260808544	106.28410022523387	3.393693631220533	1.1499066396176407	1.8711968249240767	51.40575894030915	-4710.510300650446
1874000	-4821.774259250011	-4708.934545477032	-112.83971377297905	95.87933969004749	3.0559436273672755	1.1359952276490863	1.939675783455959	52.70325112287479	-4708.934545477032
1875000	-4821.498152082893	-4713.939332799122	-107.55881928377148	66.58472397792815	3.3096732915984313	1.1492876997495673	1.8637234878237603	50.25107249015925	-4713.939332799122
1876000	-4822.6076646486335	-4718.266594278281	-104.34107037035189	89.8286682532508	3.450937923444776	1.0985691333013556	1.818792458649148	50.39193539814332	-4718.266594278281
1877000	-4812.140196488474	-4712.747066757541	-99.39312973093324	78.57540855940306	3.9352709392687393	1.0382803853898737	1.6855883013692285	47.421542198830394	-4712.747066757541
1878000	-4805.9727551024735	-4707.274468585082	-98.69828651739114	62.67218084505443	3.663429150199792	1.0382803853898737	1.6944273603031241	48.35469919367668	-4707.274468585082
1879000	-4821.345646350827	-4714.252781018365	-107.09286533246308	120.74082776513266	3.2670042228767295	1.0382803853898737	1.8109136484880386	51.44292730025176	-4714.252781018365
1880000	-4816.721014458698	-4715.31877079244	-101.40224366625795	66.56426134606603	3.3815552825349027	1.1110597529888508	1.7860923737511123	50.8193225539702	-4715.31877079244
1881000	-4810.901793403255	-4709.929928523236	-100.9718648800187	73.30729281474774	3.8099948398092423	1.1286598130755723	1.7600671489911695	50.30426652272101	-4709.929928523236
1882000	-4815.809718258838	-4711.775205596042	-104.03451266279666	73.30729281474774	3.7747609401730133	1.1418022317332106	1.7619945987502652	50.28322358777123	-4711.775205596042
1883000	-4810.721915033728	-4707.866366632677	-102.85554840104999	65.19769852981189	3.426482827498841	1.120736533632167	1.7720995877287766	50.82560636746305	-4707.866366632677
1884000	-4824.99139034795	-4713.901192877414	-111.09019747053601	60.11868236698119	3.0414997363360037	1.1198621101242303	1.8287213548205714	50.89761224095418	-4713.901192877414
1885000	-4820.157208573874	-4708.99860418383	-111.1586043900442	86.22490126199799	2.5763595311050023	1.102038107569524	2.036926527167484	55.12175902879581	-4708.99860418383
1886000	-4824.616086990532	-4714.371266691659	-110.24482029887257	86.22490126199799	2.6076842495142243	1.0346204410197122	2.019218059133184	55.15868276316388	-4714.371266691659
1887000	-4828.549455241369	-4713.629738700939	-114.91971654043009	74.10242097006864	2.4923267480442064	1.0346204410197122	1.9705424560081546	51.999218136979245	-4713.629738700939
1888000	-4822.481949573987	-4708.615328442223	-113.86662113176413	51.2607101818831	2.5697050928102376	1.1361936792761804	2.0465097684787796	53.33687636330503	-4708.615328442223
1889000	-4824.964189654739	-4711.085453522583	-113.87873613215658	47.694041637615996	2.7313792326806943	1.189915939830309	2.0479564032402067	54.00305215320911	-4711.085453522583
1890000	-4832.01632755843	-4716.873283836754	-115.14304372167607	46.788138744815576	2.7996627364017015	1.1436206550282628	1.9800280967524375	50.007774922118266	-4716.873283836754
1891000	-4838.399847709017	-4724.431348704026	-113.96849900499093	59.6310332088411	2.34538924701965	1.0554641101425497	2.080611116687675	55.13513700538635	-4724.431348704026
1892000	-4828.578930969497	-4717.474003339959	-111.10492762953831	85.76842235198865	2.5407412335104973	1.080183706223486	2.0360351924766675	54.145538933984184	-4717.474003339959
1893000	-4833.957179738791	-4722.316750327962	-111.64042941082897	50.60775315629554	2.6838649433078925	1.0756552985079528	1.9468681096589289	51.19797654762186	-4722.316750327962
1894000	-4829.852835648206	-4717.848870850516	-112.00396479769017	109.72273209705597	2.6708077192167634	1.0787444705252245	2.0134258379764987	54.078151113670195	-4717.848870850516
1895000	-4824.309438351989	-4715.613655322631	-108.69578302935876	78.41480347244111	2.8113671066240737	1.1883892217478396	2.050501292983116	55.72692461221628	-4715.613655322631
1896000	-4828.904643268586	-4718.5258492690955	-110.37879399949095	79.23479871407876	2.9914200242240354	1.1275971248149552	1.9597144955826225	51.91821739073489	-4718.5258492690955
1897000	-4814.741511080162	-4707.267134864021	-107.47437621614198	94.02813845946693	2.9047485035414087	1.0585874576873329	1.906253651335148	53.59147873457268	-4707.267134864021
1898000	-4808.702774590611	-4705.878056909536	-102.82471768107429	78.08665048303757	3.3606588567539726	1.090589463038581	1.8620081793617318	50.93119547527906	-4705.878056909536
1899000	-4820.99216498043	-4717.685834664379	-103.30633031605093	68.71839376861715	3.564073337227731	1.1078509424024505	1.8299139912413867	50.587858003251604	-4717.685834664379
1900000	-4807.1958884809865	-4704.6441407275215	-102.5517477534645	48.35391609549198	3.6859125562536548	1.1078509424024505	1.7879509284545716	48.92098146401504	-4704.6441407275215
1901000	-4820.026063083161	-4708.329841238181	-111.69622184497985	41.12835766437359	3.1483020191766204	1.1746710508611957	1.8728113628517007	49.32059817299155	-4708.329841238181
1902000	-4834.528175339035	-4717.271328044987	-117.25684729404813	58.63888158960122	2.670441452423837	1.0889297238452775	1.959638895962076	49.944223787354765	-4717.271328044987
1903000	-4826.908853861326	-4714.787128544632	-112.1217253166943	67.96096672872841	2.8439007021065015	1.0458142125814884	1.9324706756152072	51.24427139351113	-4714.787128544632
1904000	-4839.872689352245	-4727.928184217575	-111.94450513467028	60.344335205308695	2.724399027391384	1.0549248252084662	1.9565117935861955	51.38672973155204	-4727.928184217575
1905000	-4836.803424037424	-4721.988097231164	-114.81532680626002	74.23087098976873	2.530889351570854	1.0032126004560364	1.9680058952956485	51.323953985098214	-4721.988097231164
1906000	-4834.879136024954	-4717.443779243277	-117.43535678167692	71.4325380130434	2.7612537563866013	1.2584347126839304	2.172784269137116	54.59322954012043	-4717.443779243277
1907000	-4835.0096607709875	-4722.11636023691	-112.8933005340781	100.59285308580269	2.710813990543209	1.1125206905734986	2.043968633209797	54.248415333967074	-4722.11636023691
1908000	-4834.855543550437	-4721.211409947039	-113.64413360339796	52.91168823288169	2.7353255587538063	1.0505553235879568	1.9430636139148296	51.215017048545896	-4721.211409947039
1909000	-4814.1675472811585	-4707.210362705069	-106.95718457608957	65.77710057030346	3.1721481773166604	1.0956514767228238	1.865088755153002	49.568943470781996	-4707.210362705069
1910000	-4816.257699307682	-4710.399793989198	-105.85790531848436	72.14447877773225	3.2982418064576944	1.1664273309027435	1.9100803531533497	53.86324266199959	-4710.399793989198
1911000	-4818.373304550273	-4713.227468653441	-105.14583589683231	50.57345971873127	3.4502626323924876	1.229751149556651	1.8973636041123179	51.917885151687635	-4713.227468653441
1912000	-4820.945081394294	-4717.17674878941	-103.76833260488404	58.78182240562118	3.8004612521030965	1.1659937917800607	1.823317131742879	49.22648878749138	-4717.17674878941
1913000	-4818.576756200072	-4712.481562472622	-106.09519372744994	69.90995225059481	3.376028001640836	1.152795992303908	1.884692224593778	51.651703958535464	-4712.481562472622
1914000	-4809.571496032107	-4709.340222522424	-100.23127350968304	57.45884642074914	3.7462396031833594	1.2329483355393045	1.8732734027067977	52.85650224721281	-4709.340222522424
1915000	-4812.116847492488	-4711.371333252405	-100.74551424008288	52.61529772571702	3.8041640450447014	1.2655209733172528	1.878756857204332	53.85201122209836	-4711.371333252405
1916000	-4808.823570269879	-4709.117903073418	-99.70566719646095	58.132787142480296	4.524989908746627	1.2655209733172528	1.8142525908768476	51.429834300590784	-4709.117903073418
1917000	-4796.21971130193	-4698.685059465697	-97.53465183623317	62.48147300353061	4.991508741948912	1.2655209733172528	1.7750962977907423	49.599716957434055	-4698.685059465697
1918000	-4802.888374389719	-4709.76071820443	-93.12765618528813	48.56487997264437	5.281807923883371	1.2655209733172528	1.7226165070386121	49.39951586371488	-4709.76071820443
1919000	-4798.456388035749	-4703.608910658119	-94.84747737762989	61.850257993040124	5.281807923883371	1.2655209733172528	1.7351499799809111	48.54825689314041	-4703.608910658119
1920000	-4801.095874879389	-4706.836772170049	-94.25910270934035	93.9749654458382	5.622418277380547	1.2655209733172528	1.724670363493797	48.574858757805835	-4706.836772170049
1921000	-4801.298117416663	-4701.309120458204	-99.98899695845952	80.40445462890399	4.904387824537772	1.2655209733172528	1.761372632747178	49.23625043948283	-4701.309120458204
1922000	-4806.377376642949	-4706.592342077789	-99.78503456515996	57.506432697045625	5.130349048564596	1.2786658138230127	1.7686205487490525	48.37085435533015	-4706.592342077789
1923000	-4807.900881942617	-4711.917336852978	-95.9835450896387	60.85613469635935	5.211306304469096	1.2786658138230127	1.760098711137685	50.830290619183515	-4711.917336852978
1924000	-4804.269522338041	-4706.882161086126	-97.38736125191456	53.933257347274726	5.068413804170265	1.2592239325022563	1.7404303184454786	48.98274620647093	-4706.882161086126
1925000	-4813.367832255129	-4718.511085290836	-94.85674696429263	66.28482274770879	5.601229636976006	1.2680726452279878	1.7413611518751817	50.007540378517426	-4718.511085290836
1926000	-4808.300682303439	-4717.680629735667	-90.62005256777232	65.12628701144375	5.9186849282273855	1.2241012067700365	1.6715049498777212	48.07830723378592	-4717.680629735667
1927000	-4802.819575401037	-4707.879132199667	-94.94044320137026	72.06108858793898	5.788275289853252	1.2423883860164182	1.6930307494927619	47.1528604108535	-4707.879132199667
1928000	-4812.011326357707	-4712.657950539173	-99.35337581853378	50.89166664983547	4.142464798615191	1.2096849704062236	1.7966197691087376	50.91725552823076	-4712.657950539173
1929000	-4811.8644587645185	-4709.937329744264	-101.92712902025434	61.83667176097955	3.993817749985349	1.2096849704062236	1.7945042135637748	50.72145892660209	-4709.937329744264
1930000	-4820.7961009227	-4718.941986701701	-101.85411422099862	41.59153266164607	3.9164701593951112	1.2096849704062236	1.7998401641373694	51.86246863754106	-4718.941986701701
1931000	-4814.658799229424	-4715.204673661577	-99.45412556784733	78.23016401948055	4.097040015742133	1.2486096604174322	1.8704752200479966	51.79990471990861	-4715.204673661577
1932000	-4808.113001842667	-4711.3956078615265	-96.7173939811405	69.95011580233468	4.5490141264024135	1.318029094983657	1.8490798249998022	53.60739970780135	-4711.3956078615265
1933000	-4814.161273411719	-4713.532682273228	-100.62859113849098	63.12868300639563	4.5490141264024135	1.318029094983657	1.8472006657673177	52.56601553784175	-4713.532682273228
1934000	-4826.442788742079	-4723.936411916999	-102.50637682508017	44.435082880383504	4.083532917276159	1.318029094983657	1.8940555664277303	53.62996928827231	-4723.936411916999
1935000	-4828.5302477190535	-4722.429106188543	-106.10114153051018	55.74596644090826	3.738349203904642	1.28491091714408	1.936637510091313	52.76147239782622	-4722.429106188543
1936000	-4818.86547810307	-4716.31670239079	-102.54877571227995	63.27962673900911	3.870971558545916	1.28491091714408	1.94558562171201	54.33066269487277	-4716.31670239079
1937000	-4811.760116237752	-4710.769293158908	-100.99082307884419	61.520349316342326	4.202479776142067	1.3274690264324507	1.9425853589483075	53.024455232105836	-4710.769293158908
1938000	-4818.741729549847	-4718.149874037241	-100.59185551260606	53.08331510183874	4.096343743479532	1.3248911696728904	1.934734201771149	53.02070629056331	-4718.149874037241
1939000	-4822.119337093761	-4721.698642963652	-100.42069413010867	64.04038348721504	3.8318885545825885	1.3110256780679521	1.946833058701431	54.82599396327839	-4721.698642963652
1940000	-4819.939110339004	-4719.780119156265	-100.15899118273974	68.76985082907953	3.5561476327273853	1.25542794199221	1.9660640510274738	55.09696522407508	-4719.780119156265
1941000	-4826.632141135521	-4722.626412017766	-104.00572911775535	57.77315708978853	3.604083244730313	1.2801340651826232	1.9545273946988548	53.15686623536948	-4722.626412017766
1942000	-4826.609016195292	-4722.270664392425	-104.33835180286655	70.98398468534666	3.786449720381264	1.2801340651826232	1.9386067538562963	53.169584592931784	-4722.270664392425
1943000	-4824.365129500359	-4717.620450065729	-106.74467943463061	63.54452543957282	3.6576904487865227	1.2832688935577032	1.864932864744057	52.79975141661782	-4717.620450065729
1944000	-4829.341376392659	-4720.434194939694	-108.90718145296479	73.83927514049171	3.4953034544366943	1.3168963050774822	2.0537305469311433	55.642919334638975	-4720.434194939694
1945000	-4825.3339755091765	-4719.405033102963	-105.92894240621393	71.40904282682598	4.168728026283149	1.2318525321750693	1.8001406707981715	49.51167581010657	-4719.405033102963
1946000	-4823.2131779684205	-4720.158325698783	-103.05485226963707	71.40904282682598	3.692551064077939	1.2318525321750693	1.8902616701805413	51.98222725583222	-4720.158325698783
1947000	-4833.675335566509	-4728.544150042895	-105.13118552361387	57.52499114566145	3.550825624895925	1.242745246306925	1.9410357188995138	53.24905787749609	-4728.544150042895
1948000	-4823.963219205135	-4716.809911052005	-107.15330815313003	57.52499114566145	3.602717943245075	1.242745246306925	1.8871734656350116	50.89071426192963	-4716.809911052005
1949000	-4828.106015450174	-4719.264807152426	-108.84120829774722	40.899547321977046	3.241629761829515	1.2039942756123285	1.9215675899984745	52.12920127089029	-4719.264807152426
1950000	-4828.31569359907	-4722.925266258778	-105.39042734029272	56.93482063605808	3.8061798847960313	1.1537595096323776	1.7705096905300692	49.1635344611432	-4722.925266258778
1951000	-4838.019882612081	-4730.175069722582	-107.84481288949978	48.64435432710385	3.381860293012185	1.1126300546865564	1.769378279569546	48.42454836886304	-4730.175069722582
1952000	-4825.031304401864	-4720.741451701889	-104.28985269997494	60.473847633836236	3.4967044622227212	1.0729075263261105	1.7807769457902374	49.911303278473376	-4720.741451701889
1953000	-4819.948528508776	-4715.25144206991	-104.69708643886567	104.88811959404785	3.6832730299268905	1.1699509319407129	1.8332844257422638	51.506690518399516	-4715.25144206991
1954000	-4810.606318440292	-4713.438013059654	-97.1683053806378	58.367482765803864	5.003889787596595	1.2125952720024262	1.6944046265081365	47.77429195353812	-4713.438013059654
1955000	-4820.4420937420555	-4721.196160935595	-99.24593280646062	58.251065963250404	4.961680204811699	1.2342882330132923	1.7263071259154137	48.77768223076288	-4721.196160935595
1956000	-4816.164634709333	-4719.866998036702	-96.29763667263089	54.21814886271981	5.04348248224399	1.262135586758866	1.7225561761807917	49.85897868949587	-4719.866998036702
1957000	-4821.451184349845	-4718.206128205828	-103.24505614401767	53.9909392242572	4.3104216368229755	1.2794325131649602	1.8243921090322068	51.07591963133778	-4718.206128205828
1958000	-4822.432242972318	-4719.201215114312	-103.23102785800582	43.457966755875375	4.504025379610275	1.3045204667785746	1.8438821579987539	51.5333598325589	-4719.201215114312
1959000	-4821.295477829448	-4721.226973993564	-100.06850383588404	76.24803031855804	4.44398115051795	1.324983613805399	1.9057405177599693	53.4935410996025	-4721.226973993564
1960000	-4822.10343782227	-4718.364578242401	-103.73885957986961	65.79583919582933	3.846271934292945	1.329997583280702	1.9463816687661792	55.35796430728265	-4718.364578242401
1961000	-4824.6098892468935	-4723.050878347112	-101.55901089978103	46.81035375704409	3.9530338896998445	1.276345139208578	1.8562323084623746	53.66800261564686	-4723.050878347112
1962000	-4818.649862566282	-4720.173862935389	-98.47599963089337	47.021547837191484	4.402019958102032	1.2613639785798672	1.7747486111943687	49.856026557331205	-4720.173862935389
1963000	-4813.14237294538	-4715.537299416193	-97.60507352918778	78.69826822687915	4.402019958102032	1.271137964607642	1.808953247403647	52.60338911926556	-4715.537299416193
1964000	-4811.758620095686	-4707.7667418051215	-103.99187829056416	91.38583065491859	4.519934214295112	1.3028759918306645	1.8324291991722097	52.91068687548465	-4707.7667418051215
1965000	-4811.479324960754	-4709.65062135332	-101.82870360743307	108.61834349295023	4.519934214295112	1.292629341713118	1.8633007356497726	52.493959658482424	-4709.65062135332
1966000	-4815.586316971238	-4717.208850773794	-98.37746619744382	44.63401223599632	4.816225421546795	1.292629341713118	1.793862546036149	51.0260853194412	-4717.208850773794
1967000	-4805.392895840101	-4712.928909949715	-92.46398589038633	71.10613073399058	5.0361535448255115	1.2775838657842777	1.747018462552452	51.46371381407951	-4712.928909949715
1968000	-4802.107452307251	-4707.155045737166	-94.95240657008554	43.22519845809594	5.649877565294013	1.2775838657842777	1.6965372191503056	49.45475897105213	-4707.155045737166
1969000	-4803.656590875338	-4708.040232078487	-95.61635879685149	52.142540388847884	5.422991854207498	1.290880177921315	1.7248842663015462	48.471906382962324	-4708.040232078487
1970000	-4808.725912804254	-4714.223721755677	-94.50219104857713	54.63298171476088	5.55624645157996	1.2766321890459027	1.7186291726009035	50.335833222983396	-4714.223721755677
1971000	-4813.947700537473	-4718.0577099116135	-95.88999062585903	89.62460193629835	5.199644309801956	1.2766321890459027	1.7598034066666308	51.29275859218503	-4718.0577099116135
1972000	-4806.344247827561	-4706.366174398348	-99.97807342921283	74.9112497331453	4.863450111031907	1.3147338447715928	1.7873274090890099	51.8725116425902	-4706.366174398348
1973000	-4810.772490736617	-4713.450781101332	-97.32170963528522	54.33238539136316	4.838324140029364	1.3147338447715928	1.792276174305749	51.22290549953845	-4713.450781101332
1974000	-4806.779093127808	-4703.650056204415	-103.12903692339258	37.48802348404459	5.067887377878741	1.3147338447715928	1.7788551578464897	49.14510439353799	-4703.650056204415
1975000	-4821.8669760477815	-4720.240570714314	-101.6264053334674	46.68285315009253	5.2418842084025385	1.3147338447715928	1.770386465242607	48.943520914314874	-4720.240570714314
1976000	-4812.403720395935	-4714.875704252576	-97.52801614335955	68.07106757056033	5.1029027411504595	1.3147338447715928	1.7779327241292788	50.39308554079729	-4714.875704252576
1977000	-4809.838037493769	-4709.922918846193	-99.9151186475755	57.3311561350267	4.774441586455909	1.3147338447715928	1.8247618032757995	51.28932555792657	-4709.922918846193
1978000	-4821.9483824875915	-4718.017744026611	-103.93063846098086	80.77960586485999	4.369368980910001	1.3322199824000782	1.9037533973791436	53.90807941889731	-4718.017744026611
1979000	-4806.631972196146	-4706.823248874951	-99.80872332119566	57.071725731510874	4.553004968791528	1.296775667304834	1.8322231770677715	51.98309380355222	-4706.823248874951
1980000	-4811.4416748506	-4713.59330956165	-97.84836528894999	52.2096990243548	4.834391581792598	1.296775667304834	1.7910510372876027	51.62405543365039	-4713.59330956165
1981000	-4800.964719109968	-4707.503494559282	-93.46122455068574	64.55260253289202	5.480125143388633	1.296775667304834	1.7499483024432803	50.94593938033966	-4707.503494559282
1982000	-4809.0679325171905	-4710.2908831197365	-98.77704939745428	59.77883629755698	5.861689467802319	1.3477808079477576	1.7812112377530127	50.43199582505676	-4710.2908831197365
1983000	-4813.352965320054	-4707.459770563758	-105.8931947562958	28.297615171068657	5.892099222073911	1.385713636515422	1.788266797957033	49.13322338033571	-4707.459770563758
1984000	-4804.823652471102	-4706.843093884898	-97.98055858620398	55.817227856355345	5.258099032885848	1.3927285124818907	1.8813526100813074	53.271268709412716	-4706.843093884898
1985000	-4809.949058519575	-4712.612242824427	-97.33681569514852	51.403819892477536	5.546335712604229	1.3927285124818907	1.8372579307413082	51.40869044692106	-4712.612242824427
1986000	-4816.626607382102	-4714.4026217679575	-102.22398561414418	62.333434784382575	5.173159434348513	1.356281862360949	1.8437301387892857	49.682504132584015	-4714.4026217679575
1987000	-4811.305167472119	-4711.952244776417	-99.3529226957026	67.195116453763	4.767078196878704	1.356281862360949	1.8833996929129762	52.31572715065376	-4711.952244776417
1988000	-4815.434645811048	-4714.018573687934	-101.41607212311413	46.43464542374704	4.739058405008103	1.3775345631040434	1.8732241055840528	51.952965764675305	-4714.018573687934
1989000	-4809.491433300743	-4708.042586256896	-101.44884704384675	46.888168139448425	5.734422606057393	1.3775345631040434	1.8033219025987721	50.25024437259639	-4708.042586256896
1990000	-4818.389992865319	-4718.639025262179	-99.75096760314078	66.0811945641235	6.052676809624145	1.3775345631040434	1.780028778515314	50.21092745915925	-4718.639025262179
1991000	-4804.8375246425585	-4709.45422971473	-95.38329492782847	44.99969247126866	6.309912932941839	1.4037689589990268	1.7650529983454932	50.922726935884846	-4709.45422971473
1992000	-4810.845975378138	-4720.402104322438	-90.44387105569974	39.05924839917116	7.619842246576458	1.4037689589990268	1.720460354464569	49.43334679940925	-4720.402104322438
1993000	-4812.058416880315	-4715.2132621994515	-96.84515468086414	46.08740068239484	7.444301445730536	1.4037689589990268	1.7277965168206266	48.39445195717865	-4715.2132621994515
1994000	-4802.755541690689	-4706.541511651427	-96.21403003926213	37.6091712066174	7.760480810803879	1.4037689589990268	1.7027515440156769	49.10396718744399	-4706.541511651427
1995000	-4802.655404185521	-4710.73621519232	-91.91918899320086	47.038594747033585	8.778779033596987	1.4037689589990268	1.6803675695659006	49.36023810219947	-4710.73621519232
